Date,Low,High,Close,Open
"2022-01-01 01:00:00",3676.53,3731.25,3722.17,3676.53
"2022-01-01 02:00:00",3714.12,3747.6,3724,3721.91
"2022-01-01 03:00:00",3721.39,3735.7,3727.02,3724.2
"2022-01-01 04:00:00",3721.48,3734.95,3722.36,3727.27
"2022-01-01 05:00:00",3707.05,3726.5,3708.24,3722.35
"2022-01-01 06:00:00",3703.31,3764.47,3735.46,3707.91
"2022-01-01 07:00:00",3707.78,3742.28,3711.99,3735.48
"2022-01-01 08:00:00",3701.2,3724.19,3715.7,3711.99
"2022-01-01 09:00:00",3708.88,3732.75,3721.46,3715.31
"2022-01-01 10:00:00",3709.04,3729.64,3717.69,3721.14
"2022-01-01 11:00:00",3671.58,3731,3691.11,3717.7
"2022-01-01 12:00:00",3691.02,3712.25,3692.65,3691.02
"2022-01-01 13:00:00",3692.56,3717.92,3715.64,3692.56
"2022-01-01 14:00:00",3705.83,3724.09,3708.88,3715.4
"2022-01-01 15:00:00",3691.84,3712.56,3696.77,3708.78
"2022-01-01 16:00:00",3692,3744.78,3724.68,3696.66
"2022-01-01 17:00:00",3718,3747.48,3726.13,3724.07
"2022-01-01 18:00:00",3726.24,3762.85,3758.83,3726.24
"2022-01-01 19:00:00",3738.07,3764.41,3750.46,3759.44
"2022-01-01 20:00:00",3733.84,3755.52,3746.07,3750.48
"2022-01-01 21:00:00",3738.37,3776.47,3759.52,3746.08
"2022-01-01 22:00:00",3745.25,3774.77,3748,3759.64
"2022-01-01 23:00:00",3738.22,3762.54,3756.31,3747.66
"2022-01-02 00:00:00",3744.3,3773.38,3764.54,3756.31
"2022-01-02 01:00:00",3749.7,3769.92,3761.77,3763.98
"2022-01-02 02:00:00",3741,3762.96,3745.43,3761.7
"2022-01-02 03:00:00",3741.45,3753.52,3745.91,3745.91
"2022-01-02 04:00:00",3742.95,3759.83,3757.73,3746.23
"2022-01-02 05:00:00",3716.92,3760.33,3723.07,3757.47
"2022-01-02 06:00:00",3719.5,3743.84,3743.11,3723.07
"2022-01-02 07:00:00",3736.58,3749.28,3738.51,3743.11
"2022-01-02 08:00:00",3733.4,3751,3746.12,3737.74
"2022-01-02 09:00:00",3732.02,3748.05,3742.36,3746.12
"2022-01-02 10:00:00",3737.6,3769.24,3753.46,3742.35
"2022-01-02 11:00:00",3739.03,3758.02,3741.75,3753.24
"2022-01-02 12:00:00",3740.62,3755.83,3742.36,3741.99
"2022-01-02 13:00:00",3729.47,3757.89,3753.2,3742.81
"2022-01-02 14:00:00",3740.03,3755.98,3744.2,3753.2
"2022-01-02 15:00:00",3742.21,3755.82,3750.99,3744.13
"2022-01-02 16:00:00",3750.99,3789.1,3777.23,3750.99
"2022-01-02 17:00:00",3776.45,3850,3838.89,3776.87
"2022-01-02 18:00:00",3811.7,3860.51,3823.96,3838.9
"2022-01-02 19:00:00",3772.29,3824.6,3795.08,3823.99
"2022-01-02 20:00:00",3783.36,3805.67,3797.69,3794.9
"2022-01-02 21:00:00",3793.1,3812.96,3808.68,3797.7
"2022-01-02 22:00:00",3801.11,3826.57,3810.87,3808.68
"2022-01-02 23:00:00",3809.2,3833.05,3826.39,3810.87
"2022-01-03 00:00:00",3819.1,3838.94,3827.08,3826.4
"2022-01-03 01:00:00",3804.85,3827.03,3805.23,3827.03
"2022-01-03 02:00:00",3793.34,3808.68,3804.2,3805.24
"2022-01-03 03:00:00",3784.01,3804.2,3797.4,3804.15
"2022-01-03 04:00:00",3774.3,3804.07,3784.67,3797.43
"2022-01-03 05:00:00",3780.01,3797.64,3790.1,3784.31
"2022-01-03 06:00:00",3789.56,3821.51,3810.92,3790.3
"2022-01-03 07:00:00",3798.76,3814.96,3801.23,3810.91
"2022-01-03 08:00:00",3797.48,3808.53,3807.29,3801.4
"2022-01-03 09:00:00",3803.69,3820.55,3806.01,3807.29
"2022-01-03 10:00:00",3790.55,3816.15,3807.69,3806.01
"2022-01-03 11:00:00",3807.67,3829.47,3822.48,3807.69
"2022-01-03 12:00:00",3822.48,3843.1,3833.32,3822.48
"2022-01-03 13:00:00",3816.26,3836.39,3818.52,3833.33
"2022-01-03 14:00:00",3817.39,3829.54,3818.01,3818.32
"2022-01-03 15:00:00",3801.56,3850.27,3801.58,3818.01
"2022-01-03 16:00:00",3775.01,3812.22,3782.89,3802.05
"2022-01-03 17:00:00",3733.6,3792.88,3747,3782.86
