ds,y
"2023-01-01 23:10:00",130.767
"2023-01-01 23:40:00",130.812
"2023-01-01 23:45:00",130.81
"2023-01-02 00:00:00",130.746
"2023-01-02 00:05:00",130.749
"2023-01-02 01:00:00",130.899
"2023-01-02 01:05:00",130.915
"2023-01-02 01:10:00",130.993
"2023-01-02 01:15:00",131.007
"2023-01-02 01:20:00",130.995
"2023-01-02 01:25:00",130.993
"2023-01-02 01:30:00",130.938
"2023-01-02 02:55:00",130.903
"2023-01-02 03:10:00",130.978
"2023-01-02 03:15:00",130.978
"2023-01-02 03:20:00",130.958
"2023-01-02 03:25:00",130.956
"2023-01-02 03:30:00",130.963
"2023-01-02 03:35:00",130.954
"2023-01-02 03:40:00",130.952
"2023-01-02 03:45:00",130.962
"2023-01-02 04:50:00",130.893
"2023-01-02 04:55:00",130.884
"2023-01-02 05:00:00",130.885
"2023-01-02 05:05:00",130.89
"2023-01-02 05:10:00",130.891
"2023-01-02 05:15:00",130.887
"2023-01-02 05:20:00",130.91
"2023-01-02 05:25:00",130.895
"2023-01-02 05:30:00",130.903
"2023-01-02 05:35:00",130.911
"2023-01-02 05:40:00",130.909
"2023-01-02 05:45:00",130.909
"2023-01-02 05:50:00",130.889
"2023-01-02 05:55:00",130.915
"2023-01-02 06:00:00",130.89
"2023-01-02 06:05:00",130.884
"2023-01-02 06:10:00",130.891
"2023-01-02 06:15:00",130.938
"2023-01-02 06:20:00",130.903
"2023-01-02 06:25:00",130.915
"2023-01-02 06:30:00",130.912
"2023-01-02 06:35:00",130.902
"2023-01-02 06:40:00",130.91
"2023-01-02 06:45:00",130.911
"2023-01-02 06:50:00",130.906
"2023-01-02 06:55:00",130.899
"2023-01-02 07:00:00",130.914
"2023-01-02 07:05:00",130.907
"2023-01-02 07:10:00",130.891
"2023-01-02 07:15:00",130.896
"2023-01-02 07:20:00",130.897
"2023-01-02 07:25:00",130.894
"2023-01-02 07:30:00",130.901
"2023-01-02 07:35:00",130.907
"2023-01-02 07:40:00",130.98
"2023-01-02 08:00:00",130.922
"2023-01-02 08:05:00",130.909
"2023-01-02 08:10:00",130.917
"2023-01-02 08:15:00",130.952
"2023-01-02 08:20:00",130.92
"2023-01-02 08:25:00",130.918
"2023-01-02 08:30:00",130.935
"2023-01-02 08:35:00",130.933
