Date,Low,High,Close,Open
"2022-01-02 23:00:00",4.02035,4.03675,4.03245,4.0351
"2022-01-03 00:00:00",4.02965,4.03645,4.03515,4.0323
"2022-01-03 01:00:00",4.03475,4.0396,4.0392,4.03505
"2022-01-03 02:00:00",4.03735,4.04285,4.04005,4.0393
"2022-01-03 03:00:00",4.04015,4.0457,4.04565,4.04015
"2022-01-03 04:00:00",4.04305,4.0462,4.0437,4.0456
"2022-01-03 05:00:00",4.04345,4.04745,4.04675,4.04365
"2022-01-03 06:00:00",4.04655,4.04875,4.0487,4.0468
"2022-01-03 07:00:00",4.0453,4.04865,4.04655,4.04865
"2022-01-03 08:00:00",4.04085,4.0481,4.0426,4.0465
"2022-01-03 09:00:00",4.04135,4.046,4.04285,4.0425
"2022-01-03 10:00:00",4.0396,4.04615,4.04075,4.04295
"2022-01-03 11:00:00",4.03645,4.0411,4.04005,4.04085
"2022-01-03 12:00:00",4.03835,4.043,4.03965,4.04
"2022-01-03 13:00:00",4.03945,4.0437,4.0406,4.0396
"2022-01-03 14:00:00",4.03585,4.0433,4.03885,4.04065
"2022-01-03 15:00:00",4.0378,4.05165,4.0492,4.0388
"2022-01-03 16:00:00",4.0462,4.0569,4.0562,4.04915
"2022-01-03 17:00:00",4.0492,4.05625,4.0519,4.05615
"2022-01-03 18:00:00",4.0514,4.0554,4.0519,4.05195
"2022-01-03 19:00:00",4.04805,4.05285,4.04965,4.05195
"2022-01-03 20:00:00",4.0486,4.05085,4.0503,4.0497
"2022-01-03 21:00:00",4.0493,4.05315,4.05125,4.05035
"2022-01-03 22:00:00",4.04925,4.05235,4.05235,4.05105
"2022-01-03 23:00:00",4.04965,4.0542,4.0505,4.0522
"2022-01-04 00:00:00",4.0476,4.0511,4.04885,4.0504
"2022-01-04 01:00:00",4.04715,4.04975,4.0473,4.0489
"2022-01-04 02:00:00",4.04625,4.04875,4.04695,4.0472
"2022-01-04 03:00:00",4.0458,4.04915,4.0484,4.04685
"2022-01-04 04:00:00",4.04765,4.0522,4.0498,4.04845
"2022-01-04 05:00:00",4.04705,4.0502,4.0489,4.04975
"2022-01-04 06:00:00",4.04725,4.04895,4.0473,4.04885
"2022-01-04 07:00:00",4.0465,4.0533,4.05305,4.04735
"2022-01-04 08:00:00",4.052,4.06075,4.0536,4.053
"2022-01-04 09:00:00",4.0501,4.0561,4.0525,4.05365
"2022-01-04 10:00:00",4.0451,4.0563,4.04575,4.05255
"2022-01-04 11:00:00",4.0445,4.0497,4.0497,4.0458
"2022-01-04 12:00:00",4.0486,4.0567,4.05655,4.04975
"2022-01-04 13:00:00",4.0487,4.0566,4.05045,4.0565
"2022-01-04 14:00:00",4.0436,4.0516,4.0469,4.0504
"2022-01-04 15:00:00",4.0432,4.0496,4.0483,4.04685
"2022-01-04 16:00:00",4.0319,4.0513,4.0355,4.0481
"2022-01-04 17:00:00",4.03425,4.04595,4.0399,4.0354
"2022-01-04 18:00:00",4.0393,4.04355,4.0408,4.03985
"2022-01-04 19:00:00",4.04025,4.04545,4.0454,4.04075
"2022-01-04 20:00:00",4.04055,4.0458,4.0423,4.04535
"2022-01-04 21:00:00",4.0416,4.04485,4.0429,4.0423
"2022-01-04 22:00:00",4.0415,4.045,4.044,4.043
"2022-01-04 23:00:00",4.0428,4.04445,4.0441,4.0439
"2022-01-05 00:00:00",4.04355,4.0453,4.0449,4.04405
"2022-01-05 01:00:00",4.0442,4.04655,4.04645,4.04485
"2022-01-05 02:00:00",4.04275,4.0464,4.0439,4.04635
"2022-01-05 03:00:00",4.04075,4.04405,4.0415,4.04395
"2022-01-05 04:00:00",4.0398,4.04185,4.04025,4.04145
"2022-01-05 05:00:00",4.0401,4.0426,4.04245,4.0402
"2022-01-05 06:00:00",4.04135,4.0434,4.0416,4.0424
"2022-01-05 07:00:00",4.03915,4.04185,4.0407,4.04165
"2022-01-05 08:00:00",4.03865,4.0423,4.03925,4.04065
"2022-01-05 09:00:00",4.03685,4.04495,4.0448,4.0392
"2022-01-05 10:00:00",4.03695,4.0451,4.03745,4.04485
"2022-01-05 11:00:00",4.03715,4.04185,4.03985,4.0374
"2022-01-05 12:00:00",4.03545,4.04155,4.03775,4.0399
"2022-01-05 13:00:00",4.0343,4.0398,4.0368,4.03785
"2022-01-05 14:00:00",4.02965,4.0402,4.03185,4.03675
"2022-01-05 15:00:00",4.02985,4.0365,4.0305,4.0319
"2022-01-05 16:00:00",4.02465,4.03055,4.02785,4.03055
"2022-01-05 17:00:00",4.02595,4.03195,4.02845,4.0279
"2022-01-05 18:00:00",4.024,4.0286,4.0257,4.0284
"2022-01-05 19:00:00",4.0257,4.02965,4.0285,4.02575
