item_id,timestamp,target_value
-125919000,"1966-01-04",92.260002
-125832600,"1966-01-05",92.849998
-125746200,"1966-01-06",93.059998
-125659800,"1966-01-07",93.139999
-125400600,"1966-01-10",93.330002
-125314200,"1966-01-11",93.410004
-125227800,"1966-01-12",93.190002
-125141400,"1966-01-13",93.360001
-125055000,"1966-01-14",93.5
-124795800,"1966-01-17",93.769997
-124709400,"1966-01-18",93.949997
-124623000,"1966-01-19",93.690002
-124536600,"1966-01-20",93.360001
-124450200,"1966-01-21",93.470001
-124191000,"1966-01-24",93.709999
-124104600,"1966-01-25",93.849998
-124018200,"1966-01-26",93.699997
-123931800,"1966-01-27",93.669998
-123845400,"1966-01-28",93.309998
-123586200,"1966-01-31",92.879997
-123499800,"1966-02-01",92.160004
-123413400,"1966-02-02",92.529999
-123327000,"1966-02-03",92.650002
-123240600,"1966-02-04",93.260002
-122981400,"1966-02-07",93.589996
-122895000,"1966-02-08",93.550003
-122808600,"1966-02-09",94.059998
-122722200,"1966-02-10",93.830002
-122635800,"1966-02-11",93.809998
-122376600,"1966-02-14",93.529999
-122290200,"1966-02-15",93.169998
-122203800,"1966-02-16",93.160004
-122117400,"1966-02-17",92.660004
-122031000,"1966-02-18",92.410004
-121771800,"1966-02-21",91.870003
-121599000,"1966-02-23",91.480003
-121512600,"1966-02-24",90.889999
-121426200,"1966-02-25",91.139999
-121167000,"1966-02-28",91.220001
-121080600,"1966-03-01",90.059998
-120994200,"1966-03-02",89.150002
-120907800,"1966-03-03",89.470001
-120821400,"1966-03-04",89.239998
-120562200,"1966-03-07",88.040001
-120475800,"1966-03-08",88.18
-120389400,"1966-03-09",88.959999
-120303000,"1966-03-10",88.959999
-120216600,"1966-03-11",88.849998
-119957400,"1966-03-14",87.849998
-119871000,"1966-03-15",87.349998
-119784600,"1966-03-16",87.860001
-119698200,"1966-03-17",88.169998
-119611800,"1966-03-18",88.529999
-119352600,"1966-03-21",89.199997
-119266200,"1966-03-22",89.459999
-119179800,"1966-03-23",89.129997
-119093400,"1966-03-24",89.290001
-119007000,"1966-03-25",89.540001
-118747800,"1966-03-28",89.620003
-118661400,"1966-03-29",89.269997
-118575000,"1966-03-30",88.779999
-118488600,"1966-03-31",89.230003
-118402200,"1966-04-01",89.940002
-118143000,"1966-04-04",90.760002
-118056600,"1966-04-05",91.309998
-117970200,"1966-04-06",91.559998
-117883800,"1966-04-07",91.760002
-117538200,"1966-04-11",91.790001
-117451800,"1966-04-12",91.449997
-117365400,"1966-04-13",91.540001
-117279000,"1966-04-14",91.870003
-117192600,"1966-04-15",91.989998
-116933400,"1966-04-18",91.580002
-116847000,"1966-04-19",91.57
-116760600,"1966-04-20",92.080002
-116674200,"1966-04-21",92.419998
-116587800,"1966-04-22",92.269997
-116332200,"1966-04-25",92.080002
-116245800,"1966-04-26",91.989998
-116159400,"1966-04-27",91.760002
-116073000,"1966-04-28",91.129997
-115986600,"1966-04-29",91.059998
-115727400,"1966-05-02",90.900002
-115641000,"1966-05-03",89.849998
-115554600,"1966-05-04",89.389999
-115468200,"1966-05-05",87.93
-115381800,"1966-05-06",87.839996
-115122600,"1966-05-09",86.32
-115036200,"1966-05-10",87.080002
-114949800,"1966-05-11",87.230003
-114863400,"1966-05-12",86.230003
-114777000,"1966-05-13",85.470001
-114517800,"1966-05-16",84.410004
-114431400,"1966-05-17",83.629997
-114345000,"1966-05-18",85.120003
-114258600,"1966-05-19",85.019997
-114172200,"1966-05-20",85.43
-113913000,"1966-05-23",86.199997
-113826600,"1966-05-24",86.769997
-113740200,"1966-05-25",87.07
-113653800,"1966-05-26",87.07
-113567400,"1966-05-27",87.330002
-113221800,"1966-05-31",86.129997
-113135400,"1966-06-01",86.099998
-113049000,"1966-06-02",85.959999
-112962600,"1966-06-03",86.059998
-112703400,"1966-06-06",85.419998
-112617000,"1966-06-07",84.830002
-112530600,"1966-06-08",84.93
-112444200,"1966-06-09",85.5
-112357800,"1966-06-10",86.440002
-112098600,"1966-06-13",86.830002
-112012200,"1966-06-14",87.07
-111925800,"1966-06-15",86.730003
-111839400,"1966-06-16",86.470001
-111753000,"1966-06-17",86.510002
-111493800,"1966-06-20",86.480003
-111407400,"1966-06-21",86.709999
-111321000,"1966-06-22",86.849998
-111234600,"1966-06-23",86.5
-111148200,"1966-06-24",86.580002
-110889000,"1966-06-27",86.080002
-110802600,"1966-06-28",85.669998
-110716200,"1966-06-29",84.860001
-110629800,"1966-06-30",84.739998
-110543400,"1966-07-01",85.610001
-110197800,"1966-07-05",85.82
-110111400,"1966-07-06",87.059998
-110025000,"1966-07-07",87.379997
-109938600,"1966-07-08",87.610001
-109679400,"1966-07-11",87.449997
-109593000,"1966-07-12",86.879997
-109506600,"1966-07-13",86.300003
-109420200,"1966-07-14",86.82
-109333800,"1966-07-15",87.080002
-109074600,"1966-07-18",86.989998
-108988200,"1966-07-19",86.330002
-108901800,"1966-07-20",85.510002
-108815400,"1966-07-21",85.519997
-108729000,"1966-07-22",85.410004
-108469800,"1966-07-25",83.830002
-108383400,"1966-07-26",83.699997
-108297000,"1966-07-27",84.099998
-108210600,"1966-07-28",83.769997
-108124200,"1966-07-29",83.599998
-107865000,"1966-08-01",82.309998
-107778600,"1966-08-02",82.330002
-107692200,"1966-08-03",83.150002
-107605800,"1966-08-04",83.93
-107519400,"1966-08-05",84
-107260200,"1966-08-08",83.75
-107173800,"1966-08-09",83.489998
-107087400,"1966-08-10",83.110001
-107001000,"1966-08-11",83.019997
-106914600,"1966-08-12",83.169998
-106655400,"1966-08-15",82.739998
-106569000,"1966-08-16",81.629997
-106482600,"1966-08-17",81.18
-106396200,"1966-08-18",80.160004
-106309800,"1966-08-19",79.620003
-106050600,"1966-08-22",78.239998
-105964200,"1966-08-23",78.110001
-105877800,"1966-08-24",79.07
-105791400,"1966-08-25",78.059998
-105705000,"1966-08-26",76.410004
-105445800,"1966-08-29",74.529999
-105359400,"1966-08-30",75.860001
-105273000,"1966-08-31",77.099998
-105186600,"1966-09-01",77.699997
-105100200,"1966-09-02",77.419998
-104754600,"1966-09-06",76.959999
-104668200,"1966-09-07",76.370003
-104581800,"1966-09-08",76.050003
-104495400,"1966-09-09",76.290001
-104236200,"1966-09-12",77.910004
-104149800,"1966-09-13",78.32
-104063400,"1966-09-14",79.129997
-103977000,"1966-09-15",80.080002
-103890600,"1966-09-16",79.989998
-103631400,"1966-09-19",79.589996
-103545000,"1966-09-20",79.040001
-103458600,"1966-09-21",77.709999
-103372200,"1966-09-22",77.940002
-103285800,"1966-09-23",77.669998
-103026600,"1966-09-26",77.860001
-102940200,"1966-09-27",78.099998
-102853800,"1966-09-28",77.110001
-102767400,"1966-09-29",76.309998
-102681000,"1966-09-30",76.559998
-102421800,"1966-10-03",74.900002
-102335400,"1966-10-04",75.099998
-102249000,"1966-10-05",74.690002
-102162600,"1966-10-06",74.050003
-102076200,"1966-10-07",73.199997
-101817000,"1966-10-10",74.529999
-101730600,"1966-10-11",74.910004
-101644200,"1966-10-12",77.040001
-101557800,"1966-10-13",76.889999
-101471400,"1966-10-14",76.599998
-101212200,"1966-10-17",77.470001
-101125800,"1966-10-18",78.68
-101039400,"1966-10-19",78.050003
-100953000,"1966-10-20",77.839996
-100866600,"1966-10-21",78.190002
-100607400,"1966-10-24",78.419998
-100521000,"1966-10-25",78.900002
-100434600,"1966-10-26",79.580002
-100348200,"1966-10-27",80.230003
-100261800,"1966-10-28",80.239998
-99999000,"1966-10-31",80.199997
-99912600,"1966-11-01",80.809998
-99826200,"1966-11-02",80.879997
-99739800,"1966-11-03",80.559998
-99653400,"1966-11-04",80.809998
-99394200,"1966-11-07",80.730003
-99221400,"1966-11-09",81.379997
-99135000,"1966-11-10",81.889999
-99048600,"1966-11-11",81.940002
-98789400,"1966-11-14",81.370003
-98703000,"1966-11-15",81.690002
-98616600,"1966-11-16",82.370003
-98530200,"1966-11-17",81.800003
-98443800,"1966-11-18",81.260002
-98184600,"1966-11-21",80.089996
-98098200,"1966-11-22",79.669998
-98011800,"1966-11-23",80.209999
-97839000,"1966-11-25",80.849998
-97579800,"1966-11-28",80.709999
-97493400,"1966-11-29",80.419998
-97407000,"1966-11-30",80.449997
-97320600,"1966-12-01",80.080002
-97234200,"1966-12-02",80.129997
-96975000,"1966-12-05",80.239998
-96888600,"1966-12-06",80.839996
-96802200,"1966-12-07",81.720001
-96715800,"1966-12-08",82.050003
-96629400,"1966-12-09",82.139999
-96370200,"1966-12-12",83
-96283800,"1966-12-13",82.730003
-96197400,"1966-12-14",82.639999
-96111000,"1966-12-15",81.639999
-96024600,"1966-12-16",81.580002
-95765400,"1966-12-19",81.269997
-95679000,"1966-12-20",80.959999
-95592600,"1966-12-21",81.379997
-95506200,"1966-12-22",81.690002
-95419800,"1966-12-23",81.470001
-95074200,"1966-12-27",81
-94987800,"1966-12-28",80.610001
-94901400,"1966-12-29",80.370003
-94815000,"1966-12-30",80.330002
-94469400,"1967-01-03",80.379997
-94383000,"1967-01-04",80.550003
-94296600,"1967-01-05",81.599998
-94210200,"1967-01-06",82.18
-93951000,"1967-01-09",82.809998
-93864600,"1967-01-10",82.809998
-93778200,"1967-01-11",83.470001
-93691800,"1967-01-12",83.910004
-93605400,"1967-01-13",84.529999
-93346200,"1967-01-16",84.309998
-93259800,"1967-01-17",85.239998
-93173400,"1967-01-18",85.790001
-93087000,"1967-01-19",85.82
-93000600,"1967-01-20",86.07
-92741400,"1967-01-23",86.389999
-92655000,"1967-01-24",86.510002
-92568600,"1967-01-25",85.849998
-92482200,"1967-01-26",85.809998
-92395800,"1967-01-27",86.160004
-92136600,"1967-01-30",86.660004
-92050200,"1967-01-31",86.610001
-91963800,"1967-02-01",86.43
-91877400,"1967-02-02",86.730003
-91791000,"1967-02-03",87.360001
-91531800,"1967-02-06",87.18
-91445400,"1967-02-07",86.949997
-91359000,"1967-02-08",87.720001
-91272600,"1967-02-09",87.360001
-91186200,"1967-02-10",87.629997
-90927000,"1967-02-13",87.580002
-90840600,"1967-02-14",88.169998
-90754200,"1967-02-15",88.269997
-90667800,"1967-02-16",87.860001
-90581400,"1967-02-17",87.889999
-90322200,"1967-02-20",87.400002
-90235800,"1967-02-21",87.339996
-90063000,"1967-02-23",87.449997
-89976600,"1967-02-24",87.410004
-89717400,"1967-02-27",86.459999
-89631000,"1967-02-28",86.779999
-89544600,"1967-03-01",87.68
-89458200,"1967-03-02",88.160004
-89371800,"1967-03-03",88.290001
-89112600,"1967-03-06",88.099998
-89026200,"1967-03-07",88.160004
-88939800,"1967-03-08",88.269997
-88853400,"1967-03-09",88.529999
-88767000,"1967-03-10",88.889999
-88507800,"1967-03-13",88.43
-88421400,"1967-03-14",88.349998
-88335000,"1967-03-15",89.190002
-88248600,"1967-03-16",90.089996
-88162200,"1967-03-17",90.25
-87903000,"1967-03-20",90.199997
-87816600,"1967-03-21",90
-87730200,"1967-03-22",90.25
-87643800,"1967-03-23",90.940002
-87298200,"1967-03-27",90.870003
-87211800,"1967-03-28",90.910004
-87125400,"1967-03-29",90.730003
-87039000,"1967-03-30",90.699997
-86952600,"1967-03-31",90.199997
-86693400,"1967-04-03",89.239998
-86607000,"1967-04-04",89.220001
-86520600,"1967-04-05",89.790001
-86434200,"1967-04-06",89.940002
-86347800,"1967-04-07",89.360001
-86088600,"1967-04-10",88.239998
-86002200,"1967-04-11",88.879997
-85915800,"1967-04-12",88.779999
-85829400,"1967-04-13",89.459999
-85743000,"1967-04-14",90.43
-85483800,"1967-04-17",91.07
-85397400,"1967-04-18",91.860001
-85311000,"1967-04-19",91.940002
-85224600,"1967-04-20",92.110001
-85138200,"1967-04-21",92.300003
-84879000,"1967-04-24",92.620003
-84792600,"1967-04-25",93.110001
-84706200,"1967-04-26",93.019997
-84619800,"1967-04-27",93.809998
-84533400,"1967-04-28",94.010002
-84277800,"1967-05-01",93.839996
-84191400,"1967-05-02",93.669998
-84105000,"1967-05-03",93.910004
-84018600,"1967-05-04",94.32
-83932200,"1967-05-05",94.440002
-83673000,"1967-05-08",94.580002
-83586600,"1967-05-09",93.599998
-83500200,"1967-05-10",93.349998
-83413800,"1967-05-11",93.75
-83327400,"1967-05-12",93.480003
-83068200,"1967-05-15",92.709999
-82981800,"1967-05-16",93.139999
-82895400,"1967-05-17",92.779999
-82809000,"1967-05-18",92.529999
-82722600,"1967-05-19",92.07
-82463400,"1967-05-22",91.669998
-82377000,"1967-05-23",91.230003
-82290600,"1967-05-24",90.18
-82204200,"1967-05-25",91.190002
-82117800,"1967-05-26",90.980003
-81858600,"1967-05-29",90.489998
-81685800,"1967-05-31",89.080002
-81599400,"1967-06-01",90.230003
-81513000,"1967-06-02",89.790001
-81253800,"1967-06-05",88.43
-81167400,"1967-06-06",90.230003
-81081000,"1967-06-07",90.910004
-80994600,"1967-06-08",91.400002
-80908200,"1967-06-09",91.559998
-80649000,"1967-06-12",92.040001
-80562600,"1967-06-13",92.620003
-80476200,"1967-06-14",92.400002
-80389800,"1967-06-15",92.489998
-80303400,"1967-06-16",92.540001
-80044200,"1967-06-19",92.510002
-79957800,"1967-06-20",92.480003
-79871400,"1967-06-21",92.199997
-79785000,"1967-06-22",91.970001
-79698600,"1967-06-23",92
-79439400,"1967-06-26",91.639999
-79353000,"1967-06-27",91.300003
-79266600,"1967-06-28",91.309998
-79180200,"1967-06-29",90.849998
-79093800,"1967-06-30",90.639999
-78834600,"1967-07-03",90.910004
-78661800,"1967-07-05",91.360001
-78575400,"1967-07-06",91.32
-78489000,"1967-07-07",91.690002
-78229800,"1967-07-10",92.050003
-78143400,"1967-07-11",92.480003
-78057000,"1967-07-12",92.400002
-77970600,"1967-07-13",92.419998
-77884200,"1967-07-14",92.739998
-77625000,"1967-07-17",92.75
-77538600,"1967-07-18",93.5
-77452200,"1967-07-19",93.650002
-77365800,"1967-07-20",93.849998
-77279400,"1967-07-21",94.040001
